ticker,market,industry,event,planned_event_date,actual_event_date,alpha,beta_estimated,marketcap,CAR_m5_p10,PostCAR_p11_p30,Turnover_Estimation_Avg,Turnover_Event_Avg,TurnoverChange,TurnoverChangeRatio,event_window_obs,post_window_obs,estimation_obs,China,Software
688396,China,Semi,DeepSeek_R1,2025-01-27,2025-01-27,0.0004792038314631296,1.4729329582689772,,-0.07736777206128212,-0.00021670766421755163,0.5674039636363637,0.5336384375000001,-0.03376552613636363,-0.059508794968523016,16,20,110,1,0
688469,China,Semi,DeepSeek_R1,2025-01-27,2025-01-27,0.0006995992033287591,1.3902069929966292,,-0.056057815508438615,0.05280768731035018,1.9948677272727269,1.39693975,-0.5979279772727268,-0.2997331447585154,16,20,110,1,0
688521,China,Semi,DeepSeek_R1,2025-01-27,2025-01-27,0.0036335626248152455,1.6938503891727077,,-0.022284453923974438,0.5007497615444388,2.263446654545455,3.1730758750000003,0.9096292204545455,0.4018779142100952,16,20,110,1,0
688598,China,Semi,DeepSeek_R1,2025-01-27,2025-01-27,0.0003009336836729957,1.9202361602304456,,0.05593946419097028,0.3128528854651131,4.4451161818181815,3.3374659375,-1.1076502443181813,-0.2491836431292377,16,20,110,1,0
688981,China,Semi,DeepSeek_R1,2025-01-27,2025-01-27,0.005874966503809201,1.4234341786281486,,-0.1673517627784952,-0.18977225934557368,3.4390314909090907,3.5090331875,0.07000169659090938,0.02035506123626818,16,20,110,1,0
2230,China,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.000705307864441291,1.1133758756839718,,0.08131681829099702,-0.09114663591151433,2.704898063636363,3.8044091250000003,1.0995110613636374,0.40648890845280006,16,20,110,1,1
2410,China,Software,DeepSeek_R1,2025-01-27,2025-01-27,-0.0005635799889285417,1.3481400753066382,,0.18436499859713618,0.10201879875671868,2.9554363545454554,3.8425475000000002,0.8871111454545448,0.30016249346400903,16,20,110,1,1
2908,China,Software,DeepSeek_R1,2025-01-27,2025-01-27,-5.93441605239024e-05,1.1221181992341587,,0.13527190722428065,0.016554812939926146,5.535210236363636,7.223637312499999,1.688427076136363,0.30503395608069583,16,20,110,1,1
300024,China,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0050850547480289525,1.9149469585537573,,-0.10753492754707668,-0.10607873057521605,6.035310918181818,6.2127956875,0.17748476931818225,0.029407725919056826,16,20,110,1,1
300058,China,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.003861792297079691,1.6032512266583376,,-0.06920810427560418,-0.004404774591666296,8.813594072727273,12.280591812499999,3.466997739772726,0.39336934639422294,16,20,110,1,1
300229,China,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0027330976900971278,1.6999097960606635,,0.2899064106112975,-0.15337921018815465,6.282887190909091,16.6188763125,10.33598912159091,1.6451018150614547,16,20,110,1,1
300308,China,Software,DeepSeek_R1,2025-01-27,2025-01-27,-0.0017801607940241822,1.7615689519038256,,-0.016422895351293543,-0.0424912795579493,2.9660711818181817,5.00678425,2.040713068181818,0.6880189122537763,16,20,110,1,1
300418,China,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0012193000489442458,1.786976518227455,,0.10511100931060399,-0.17105662666323002,5.236561318181817,6.6229258125,1.3863644943181832,0.2647471136267612,16,20,110,1,1
300450,China,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0004387285630168612,2.029403121088725,,0.13046686751795517,-0.03659022058896164,2.880124972727273,2.307968,-0.5721569727272731,-0.19865699514611035,16,20,110,1,1
300866,China,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.005670150824227321,1.4389185022320863,,-0.1196283805754814,-0.19609817256584358,1.6004577272727276,1.3542298750000001,-0.24622785227272748,-0.15384839479160373,16,20,110,1,1
601360,China,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.00251741937282592,0.984454886256084,,0.09843861478703675,-0.09442606733865963,2.9236861363636364,4.367425625,1.4437394886363637,0.4938079606698238,16,20,110,1,1
688111,China,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.001582647660803014,2.124131847206436,,0.20554774855797447,-0.11544066351526497,1.2622887454545455,1.6235262499999998,0.36123750454545434,0.2861766024978494,16,20,110,1,1
688188,China,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0018561984515913363,1.162573136913539,,-0.01445480218012888,-0.12281792070790637,0.5883509909090908,0.553823,-0.03452799090909087,-0.05868604190797733,16,20,110,1,1
688579,China,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0003825961696583302,1.5227732225454789,,0.14871085820501284,0.00727155692932324,1.8358917999999995,3.1212930625000004,1.2854012625000009,0.7001508817131823,16,20,110,1,1
688787,China,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.007025310701132514,1.9261625376870823,,-0.1468246830882475,-0.2268337360150107,5.590462118181817,10.1926704375,4.6022083193181835,0.8232250254143494,16,20,110,1,1
ADI,US,Semi,DeepSeek_R1,2025-01-27,2025-01-27,-0.001128940442322803,1.6770513728369267,194153906176.0,-0.06641589604395896,0.18986868599022624,0.006246611739075777,0.007466318030552893,0.001219706291477116,0.19525886071119558,16,20,110,0,0
AMAT,US,Semi,DeepSeek_R1,2025-01-27,2025-01-27,-0.002384156579353754,1.9626751846500878,308777713664.0,-0.019309778315782143,-0.0059000302259669644,0.008442568235540118,0.008036332164201743,-0.00040623607133837523,-0.04811759407857319,16,20,110,0,0
AMD,US,Semi,DeepSeek_R1,2025-01-27,2025-01-27,-0.002053257868694195,1.7063097948036356,587828363264.0,-0.07342383988185389,0.05350977902850293,0.023413233629077913,0.027476321533292748,0.004063087904214835,0.17353809254133568,16,20,110,0,0
AVGO,US,Semi,DeepSeek_R1,2025-01-27,2025-01-27,0.002251386555618009,2.4425148144436397,1994621059072.0,-0.06431749444828459,-0.04965908530867805,0.005898183896124835,0.007080560864494956,0.0011823769683701208,0.2004645818430575,16,20,110,0,0
INTC,US,Semi,DeepSeek_R1,2025-01-27,2025-01-27,-0.005559821845204065,2.8735001747490783,500690124800.0,0.03221706674219188,0.3559650120922921,0.015767996418623108,0.016029969160366052,0.00026197274174294405,0.016614206065745707,16,20,110,0,0
KLAC,US,Semi,DeepSeek_R1,2025-01-27,2025-01-27,-0.002364740506176053,2.019191737928922,226817327104.0,6.254315929210552e-06,0.09778866946121628,0.0081458954079638,0.009087815064123025,0.0009419196561592253,0.11563119939379063,16,20,110,0,0
LRCX,US,Semi,DeepSeek_R1,2025-01-27,2025-01-27,-0.00208076492450153,1.9277998374933158,321046577152.0,0.047192555612858185,0.07628348327967109,0.009891747631500062,0.010816778895400524,0.000925031263900462,0.09351545332138467,16,20,110,0,0
MPWR,US,Semi,DeepSeek_R1,2025-01-27,2025-01-27,-0.003981915254172648,2.4939326305049776,77777371136.0,0.17742528620603557,0.07917773893339339,0.015611699469551939,0.023422930493912572,0.007811231024360633,0.5003446959503133,16,20,110,0,0
MRVL,US,Semi,DeepSeek_R1,2025-01-27,2025-01-27,0.0036306139269392202,2.769995901650323,144241885184.0,-0.15917703637997882,-0.35568638042995376,0.014256415410663725,0.017335147317411325,0.0030787319067476,0.21595413840457578,16,20,110,0,0
MU,US,Semi,DeepSeek_R1,2025-01-27,2025-01-27,-0.0017524536687840828,2.098995510259043,611468705792.0,-0.08433082317222265,0.13905434486390877,0.020916589313839867,0.019604976882976063,-0.0013116124308638032,-0.06270680229859227,16,20,110,0,0
NVDA,US,Semi,DeepSeek_R1,2025-01-27,2025-01-27,0.00047304489462011756,2.3758156834874717,4823327440896.0,-0.058674264898133495,-0.012985926098864876,0.010975059820426441,0.013530201388888836,0.0025551415684623956,0.23281345252504648,16,20,110,0,0
ON,US,Semi,DeepSeek_R1,2025-01-27,2025-01-27,-0.0033470362269901765,1.9109080814789168,40524513280.0,-0.11642265964887263,0.13631880710354383,0.01618472748578688,0.023609344113749008,0.007424616627962129,0.4587421465379806,16,20,110,0,0
QCOM,US,Semi,DeepSeek_R1,2025-01-27,2025-01-27,-0.0014134913399310573,1.6306085650610433,186568540160.0,0.047235424331846944,0.05958251758426397,0.007778591512851424,0.008154429554079638,0.0003758380412282134,0.04831697880101715,16,20,110,0,0
TSM,US,Semi,DeepSeek_R1,2025-01-27,2025-01-27,0.0013557350355673419,1.5329606428990454,2062475853824.0,-0.0870300413669321,-0.09261424930161907,0.0026548183711244283,0.0035650788600955813,0.000910260488971153,0.34287109765087953,16,20,110,0,0
TXN,US,Semi,DeepSeek_R1,2025-01-27,2025-01-27,-0.0010791713754214202,1.4041797025735043,255754272768.0,-0.04397808658700764,0.12433738498421637,0.006017268548249252,0.008306371421416912,0.00228910287316766,0.38042225551553344,16,20,110,0,0
ADBE,US,Software,DeepSeek_R1,2025-01-27,2025-01-27,-0.003305648859263318,1.1983690351369223,101336981504.0,0.08218159021170768,0.12855251826765018,0.007889584364176104,0.008684330158337413,0.0007947457941613091,0.10073354405968171,16,20,110,0,1
CFLT,US,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0017330775173817717,1.663375789892789,11133729792.0,0.0990466258084919,-0.10330413330406447,0.012568724160750463,0.015151366083064319,0.0025826419223138556,0.20548162958169724,16,20,110,0,1
CRM,US,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0013963543125192154,1.2661921768291196,150374645760.0,-0.027327557004057673,-0.08666762591640279,0.007075759827072896,0.008854545074974868,0.0017787852479019721,0.25139141115221,16,20,110,0,1
DDOG,US,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0010005027579968074,1.4048855443181265,50020556800.0,0.02643764734149347,-0.26711937290853704,0.01183392492724906,0.014360480846738476,0.0025265559194894167,0.21350109410206852,16,20,110,0,1
GOOGL,US,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0003182108020819349,1.1418098038251654,4672805404672.0,-0.06360596695553108,-0.036313369308705976,0.004563624676641246,0.005569767812986481,0.0010061431363452347,0.22047017615080033,16,20,110,0,1
INTU,US,Software,DeepSeek_R1,2025-01-27,2025-01-27,-0.0010033586940812037,1.1250520719036372,111042494464.0,-0.04236829154737513,0.11548117359477893,0.005180361926989976,0.006438528295064132,0.001258166368074156,0.24287229074073746,16,20,110,0,1
MDB,US,Software,DeepSeek_R1,2025-01-27,2025-01-27,-0.0011548669863310102,1.9914478449276667,21174155264.0,0.11962260018898654,-0.18828579910510718,0.02045075209571993,0.019871493084686144,-0.0005792590110337871,-0.028324582309861235,16,20,110,0,1
META,US,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0009441089500281918,1.2340473404248435,1545252503552.0,0.11839484979001591,-0.0832136748047575,0.0056069431320351195,0.0081108943490657,0.002503951217030581,0.4465804553508528,16,20,110,0,1
MSFT,US,Software,DeepSeek_R1,2025-01-27,2025-01-27,-0.0006298572599003359,1.093377378063716,3078640631808.0,-0.04298481394002545,0.027340859149071414,0.0027031285104452464,0.00343306931624065,0.0007299408057954036,0.27003555434927184,16,20,110,0,1
NOW,US,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0013440162750299122,1.313797543800263,94014046208.0,-0.083775551420882,-0.14947441249797033,0.005711321756625339,0.009581309608768619,0.0038699878521432796,0.677599339882043,16,20,110,0,1
ORCL,US,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0006004122370610197,1.289982347325577,494191017984.0,0.07728907430212627,-0.11822920474276388,0.002831724843445049,0.005714503523239844,0.002882778679794795,1.0180292363037768,16,20,110,0,1
PLTR,US,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0069885453188564504,2.3240417352586626,345358434304.0,0.359790736196281,-0.3440432616324021,0.031522465073509344,0.03941179815479341,0.007889333081284068,0.2502765270065779,16,20,110,0,1
SNOW,US,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0008467547630723302,2.0058466582399292,48743698432.0,0.047877464972448734,-0.0628506437797437,0.02006169300759981,0.014917106595313812,-0.005144586412286,-0.2564382981205583,16,20,110,0,1
WDAY,US,Software,DeepSeek_R1,2025-01-27,2025-01-27,0.0003228570101424554,1.195241048303316,32634939392.0,0.0428442127276103,-0.010059390160746109,0.013298878787878738,0.009780535714285681,-0.003518343073593057,-0.26455937599791124,16,20,110,0,1
ZS,US,Software,DeepSeek_R1,2025-01-27,2025-01-27,-0.0006874085774225283,1.765999371660961,22480148480.0,0.0980482453496554,0.0998966474958149,0.011414217151597324,0.008447277887702194,-0.0029669392638951297,-0.2599336620715974,16,20,110,0,1
688008,China,Semi,GPT4,2023-03-15,2023-03-15,0.0006654720103204212,0.6742713078507795,,0.20310555662768087,-0.07447753856578844,0.8607126999999998,2.1787688750000003,1.3180561750000006,1.5313543938645275,16,20,110,1,0
688009,China,Semi,GPT4,2023-03-15,2023-03-15,0.001328663987273564,0.3337093745104217,,-0.02711390235717656,0.138700478023726,0.6200248181818182,0.348327375,-0.2716974431818182,-0.4382041415350969,16,20,110,1,0
688012,China,Semi,GPT4,2023-03-15,2023-03-15,-0.0010220376254703224,0.7214058042353322,,0.18009953449610586,0.2977306612758363,1.1287914727272725,1.884140625,0.7553491522727274,0.669166245956597,16,20,110,1,0
688036,China,Semi,GPT4,2023-03-15,2023-03-15,0.002328528756725159,1.16605812847513,,0.15008665521060688,-0.0017439575050820846,0.4476565363636364,0.8063543750000001,0.3586978386363637,0.8012791269621704,16,20,110,1,0
688041,China,Semi,GPT4,2023-03-15,2023-03-15,0.0004683549978154363,0.7338527313239291,,0.3745842422460436,0.18929100185673248,6.993914681818182,10.911305,3.917390318181819,0.5601141129681939,16,20,110,1,0
688047,China,Semi,GPT4,2023-03-15,2023-03-15,0.004092441429392733,0.7738681336368176,,0.2194131907287716,-0.07216828764069586,7.106824900000001,9.4746226875,2.367797787499999,0.3331723830004589,16,20,110,1,0
688065,China,Semi,GPT4,2023-03-15,2023-03-15,0.0004682755640647278,1.092430217486009,,-0.026129058908651873,-0.16881437975516547,0.5128703727272726,0.4520898125,-0.06078056022727263,-0.11851057003753596,16,20,110,1,0
688099,China,Semi,GPT4,2023-03-15,2023-03-15,0.0005606038070337414,1.2520013946410404,,0.16589781411494475,-0.026651362786850524,1.0980784454545454,1.3405014999999998,0.24242305454545443,0.22077025147789353,16,20,110,1,0
688256,China,Semi,GPT4,2023-03-15,2023-03-15,0.0019351730011012997,0.8907183203491364,,0.6979635885029514,0.31217122630799293,1.6825268818181818,5.9552690625,4.272742180681819,2.5394792956083907,16,20,110,1,0
688271,China,Semi,GPT4,2023-03-15,2023-03-15,0.0002383862683186001,0.09772671667402895,,-0.013776866500641478,-0.04165937863025262,3.7061427363636357,3.386237875,-0.3199048613636357,-0.08631746916404992,16,20,110,1,0
688396,China,Semi,GPT4,2023-03-15,2023-03-15,0.0005163959051996171,0.8507074352422566,,0.06366273855077628,-0.061781650877575894,0.8780161272727273,0.5699329375,-0.3080831897727273,-0.35088557055288716,16,20,110,1,0
688521,China,Semi,GPT4,2023-03-15,2023-03-15,0.0025064434425736775,1.0139901779306146,,0.3967774610525707,-0.18193556171031572,1.7540720363636364,5.9462881875,4.192216151136364,2.389990869375718,16,20,110,1,0
688598,China,Semi,GPT4,2023-03-15,2023-03-15,-0.0026866435019614653,0.7927691649638223,,-0.04072302002540922,0.08316222327962379,1.5043792999999996,1.4203923125,-0.08398698749999967,-0.0558283323228389,16,20,110,1,0
688981,China,Semi,GPT4,2023-03-15,2023-03-15,0.000540964715356762,0.589578477606567,,0.15002957351226123,0.17353505638070424,0.7859352545454548,3.6454910000000003,2.8595557454545455,3.6384113435760916,16,20,110,1,0
2230,China,Software,GPT4,2023-03-15,2023-03-15,0.002827987600772743,0.9163216649717568,,0.1687940579328514,-0.09143553351937586,1.5375261090909096,3.7774926874999997,2.2399665784090903,1.4568640917151718,16,20,110,1,1
2410,China,Software,GPT4,2023-03-15,2023-03-15,0.002251721213127235,0.8189618493564061,,0.13463389703546863,-0.2157369255638965,0.6824976999999999,0.9781565624999999,0.29565886250000006,0.4332012584071714,16,20,110,1,1
2908,China,Software,GPT4,2023-03-15,2023-03-15,0.0018872137104232601,0.453578936341471,,0.05206342305601292,0.13422001767082406,4.56401319090909,4.1973594375,-0.3666537534090901,-0.08033582245980708,16,20,110,1,1
300024,China,Software,GPT4,2023-03-15,2023-03-15,0.0008380715157256533,0.6992605369183287,,0.1728349553607693,-0.12826271966256936,1.2639031545454542,2.5975985,1.333695345454546,1.055219571735456,16,20,110,1,1
300058,China,Software,GPT4,2023-03-15,2023-03-15,0.0007726403342897492,0.9389377433611508,,0.45201843964824545,0.2944196976286089,2.6655427454545455,14.4380476875,11.772504942045455,4.416550798939797,16,20,110,1,1
300229,China,Software,GPT4,2023-03-15,2023-03-15,0.006936197315751574,0.6076286407643151,,0.1417832594726064,-0.4007335563139209,5.663971509090908,16.7638675625,11.099896053409092,1.9597372683801995,16,20,110,1,1
300308,China,Software,GPT4,2023-03-15,2023-03-15,0.001956841560596085,0.67303825640132,,0.4889555682972793,0.34453560274453493,1.5397531818181815,5.564000625,4.024247443181819,2.6135665707343305,16,20,110,1,1
300418,China,Software,GPT4,2023-03-15,2023-03-15,0.00463415316964165,0.7705615434877705,,0.390432739136675,0.35296281523784223,2.9743888545454547,10.439972687500001,7.465583832954547,2.5099555565996883,16,20,110,1,1
300450,China,Software,GPT4,2023-03-15,2023-03-15,-0.0016703298385790616,0.8537555879697171,,-0.03798232632313645,0.00495938033294261,0.9912099272727273,0.8066310625,-0.18457886477272722,-0.18621571444566565,16,20,110,1,1
300866,China,Software,GPT4,2023-03-15,2023-03-15,0.0010395837200543672,1.1556638395646364,,0.08670755266361198,-0.09011714786453157,1.4876846272727273,2.5567613750000002,1.069076747727273,0.718617863039386,16,20,110,1,1
601360,China,Software,GPT4,2023-03-15,2023-03-15,0.0038384552197530137,0.8779748713280002,,0.3699019389037017,-0.12570592597023006,1.3110312454545454,6.0436365,4.732605254545454,3.6098340683746413,16,20,110,1,1
688111,China,Software,GPT4,2023-03-15,2023-03-15,0.004614637089961651,0.2625800389474179,,0.41796725819519087,-0.1661113907730187,1.2103973909090908,1.38716725,0.17676985909090925,0.1460428289242619,16,20,110,1,1
688188,China,Software,GPT4,2023-03-15,2023-03-15,0.0006186126275718845,0.7820608501258984,,-0.07836167122587118,0.06756961712005893,0.3409044727272727,0.417164875,0.07626040227272729,0.22370021039218346,16,20,110,1,1
688579,China,Software,GPT4,2023-03-15,2023-03-15,0.0033100943320920314,0.45389240291308963,,0.20764665717199166,0.066330795233146,1.7724241727272732,5.2101500625,3.437725889772727,1.9395616143527388,16,20,110,1,1
688787,China,Software,GPT4,2023-03-15,2023-03-15,0.014402451116008266,0.4187011305453303,,0.11920777328721499,-0.7641963880802518,5.022145790909091,17.9392284375,12.917082646590908,2.5720246254047323,16,20,110,1,1
ADI,US,Semi,GPT4,2023-03-15,2023-03-15,0.0015773638312870167,1.3174477836537064,194153906176.0,-0.016247953567793648,-0.12926050018777757,0.007341907987891175,0.007386548636045256,4.464064815408106e-05,0.0060802516495310766,16,20,110,0,0
AMAT,US,Semi,GPT4,2023-03-15,2023-03-15,0.0020856904104578043,1.7651691012623163,308777713664.0,-0.02215991357906929,-0.15882778856184643,0.009465485548546853,0.009273904982837075,-0.00019158056570977786,-0.020239908954188812,16,20,110,0,0
AMD,US,Semi,GPT4,2023-03-15,2023-03-15,-0.00015423556458420102,2.064537331848129,587828363264.0,0.1383422418917929,-0.14564648307504707,0.04307871077589859,0.04815456978098411,0.005075859005085524,0.11782755132786682,16,20,110,0,0
AVGO,US,Semi,GPT4,2023-03-15,2023-03-15,0.0015099223508860961,1.2779192525912093,1994621059072.0,-0.02964308321348682,-0.07527031791591346,0.0048067398384380525,0.005618279141480756,0.0008115393030427038,0.16883362327061424,16,20,110,0,0
INTC,US,Semi,GPT4,2023-03-15,2023-03-15,-0.0015199031461630012,1.468665682839202,500690124800.0,0.21989807835663974,-0.06240264201344727,0.00829184730311466,0.010567659421010706,0.0022758121178960457,0.27446382388652824,16,20,110,0,0
KLAC,US,Semi,GPT4,2023-03-15,2023-03-15,0.0009387951806556397,1.4775197802423305,226817327104.0,-0.004659945435366939,-0.05903224839382716,0.011629513923939237,0.009144270597597263,-0.002485243326341974,-0.21370139307595015,16,20,110,0,0
LRCX,US,Semi,GPT4,2023-03-15,2023-03-15,0.0012415328165795037,1.831145050066944,321046577152.0,0.03736563583246933,-0.06700991124958859,0.013640750723251388,0.010536986704473344,-0.0031037640187780435,-0.22753615851124032,16,20,110,0,0
MPWR,US,Semi,GPT4,2023-03-15,2023-03-15,0.001003605442111954,1.9960836098284693,77777371136.0,-0.04054313994744291,-0.16073518237311077,0.01395050509163457,0.010604691762693874,-0.0033458133289406954,-0.23983456562780758,16,20,110,0,0
MRVL,US,Semi,GPT4,2023-03-15,2023-03-15,-0.0005878033230860248,2.207621920555886,144241885184.0,0.024522098763878772,-0.14509946474460836,0.013039374089060298,0.01600205765113457,0.0029626835620742715,0.22721056561755426,16,20,110,0,0
MU,US,Semi,GPT4,2023-03-15,2023-03-15,0.0008719911073822002,1.2983211446284568,611468705792.0,0.10682725491848027,-0.07578000213937487,0.014739423701235701,0.016468765382699205,0.0017293416814635042,0.11732763210535313,16,20,110,0,0
NVDA,US,Semi,GPT4,2023-03-15,2023-03-15,0.00459191248192579,2.1098569680936046,4823327440896.0,0.052015574490295965,-0.13850289761451556,0.021293166105499393,0.021221360596707768,-7.180550879162459e-05,-0.00337223259499575,16,20,110,0,0
ON,US,Semi,GPT4,2023-03-15,2023-03-15,0.0005803818501351651,2.0119533947743444,40524513280.0,-0.015335991338026586,-0.19681175811703705,0.017269814958542958,0.018320031231596225,0.0010502162730532671,0.06081224816677899,16,20,110,0,0
QCOM,US,Semi,GPT4,2023-03-15,2023-03-15,-0.00044911004461143153,1.5679036755268256,186568540160.0,0.039285469545273205,-0.12586786758449298,0.007766468863205057,0.007200426944971488,-0.0005660419182335697,-0.07288278987575525,16,20,110,0,0
TSM,US,Semi,GPT4,2023-03-15,2023-03-15,0.0007146575601681363,1.2031562910169618,2062475853824.0,0.02438086362729519,-0.14913029464171013,0.0028813209022197444,0.0020603899140058,-0.0008209309882139444,-0.2849148068101357,16,20,110,0,0
TXN,US,Semi,GPT4,2023-03-15,2023-03-15,0.00011127585752227779,1.1902379994870829,255754272768.0,0.03678514364252248,-0.12472485381111885,0.006216219290584752,0.005897406894194318,-0.0003188123963904334,-0.05128718622802042,16,20,110,0,0
ADBE,US,Software,GPT4,2023-03-15,2023-03-15,0.0006203421327568414,1.329906541383358,101336981504.0,0.07131475512998489,-0.06807353593656089,0.008272707030722814,0.009643416006927231,0.0013707089762044176,0.1656905014421446,16,20,110,0,1
CFLT,US,Software,GPT4,2023-03-15,2023-03-15,-0.0003836445287358282,2.3565492505005694,11133729792.0,-0.1661640685729629,-0.004086694531636299,0.01023850369768366,0.0095585301018889,-0.0006799735957947611,-0.06641337600421016,16,20,110,0,1
CRM,US,Software,GPT4,2023-03-15,2023-03-15,0.00044494001515884565,1.3442613096971439,150374645760.0,0.04912034550551146,-0.04788525465534861,0.01069413623002518,0.009813864686621324,-0.0008802715434038551,-0.08231347763575125,16,20,110,0,1
DDOG,US,Software,GPT4,2023-03-15,2023-03-15,-0.0023366007435853143,1.9138476714879136,50020556800.0,-0.07651495006055402,0.026817258112024574,0.014278398341113007,0.018109110976402838,0.003830712635289831,0.2682872787110677,16,20,110,0,1
GOOGL,US,Software,GPT4,2023-03-15,2023-03-15,-0.0014291445543427532,1.410551903777621,4672805404672.0,0.08544899693917778,0.050769181339340906,0.006053090005505063,0.006772300902392169,0.0007192108968871059,0.11881714896573659,16,20,110,0,1
INTU,US,Software,GPT4,2023-03-15,2023-03-15,-0.0006284264052846,1.6182468685674094,111042494464.0,0.05030266921905039,-0.037870721428976656,0.006081898719613372,0.006969105948291406,0.0008872072286780341,0.14587668581472757,16,20,110,0,1
MDB,US,Software,GPT4,2023-03-15,2023-03-15,-0.0008860826076874915,1.99550551666594,21174155264.0,-0.03480304687101602,0.06799221524717583,0.02389337305554986,0.027304736408365275,0.0034113633528154164,0.14277445653589038,16,20,110,0,1
META,US,Software,GPT4,2023-03-15,2023-03-15,0.001214378231084002,1.5976719386525555,1545252503552.0,0.07105933743409795,0.08352011748542235,0.018280860354922927,0.01360016734770985,-0.004680693007213077,-0.2560433653743541,16,20,110,0,1
MSFT,US,Software,GPT4,2023-03-15,2023-03-15,-6.926953098887856e-05,1.4140370361591204,3078640631808.0,0.08516937007312583,0.047271581848550084,0.004161323635576318,0.004720871744503062,0.0005595481089267444,0.13446397298758783,16,20,110,0,1
NOW,US,Software,GPT4,2023-03-15,2023-03-15,6.433595100862145e-05,1.461457931856571,94014046208.0,-0.030567592318055684,-0.004172165291488169,0.00850166619829994,0.006720894727860106,-0.0017807714704398342,-0.20946146660003317,16,20,110,0,1
ORCL,US,Software,GPT4,2023-03-15,2023-03-15,0.0021335093626787052,0.8069183460842712,494191017984.0,-0.017225472139292635,-0.012130169644691791,0.0026581061132350792,0.003149858347189106,0.000491752233954027,0.18500097927073877,16,20,110,0,1
